eid,gid
8735,358
6311,358
6276,358
14650,358
10790,358
15425,358
15370,359
11978,359
18377,359
14278,359
7022,359
8096,359
9823,359
9312,359
19682,359
5510,359
5743,359
17665,359
7265,359
9138,359
5520,359
1181,360
10488,360
1355,360
694,360
17273,360
7047,360
15618,360
3021,360
663,360
11863,360
1166,360
632,360
3467,360
15122,360
2779,360
3030,360
17251,360
5807,360
1183,360
3463,360
709,360
2695,360
14552,360
12786,360
5213,360
1575,360
1695,360
2843,360
2714,360
2648,360
1114,360
19737,360
3367,360
12593,360
2098,360
543,360
644,360
2708,360
3288,360
16240,360
16943,360
1173,360
2470,360
2310,360
3369,360
1957,360
2017,360
1233,360
3010,360
12825,360
2003,360
12132,360
3446,360
1610,360
17774,360
881,360
748,360
804,360
2767,360
891,360
2762,360
19849,360
16796,360
13635,360
1403,360
14812,360
3012,360
1077,360
1580,360
12038,361
19996,361
12018,361
15370,361
11342,361
18070,361
10822,361
8846,361
11615,362
8351,362
18421,362
12027,362
17642,362
8210,363
19061,363
11505,363
16037,363
16144,363
5350,363
12283,363
7228,363
8727,363
10386,363
18511,363
19320,363
12390,363
5254,363
8992,363
6430,363
6023,363
8220,363
19909,363
11008,363
19945,363
12532,363
9009,363
18369,363
16277,363
16363,363
11928,363
15674,363
8511,363
19486,363
8698,363
16952,363
11486,363
6909,363
15536,363
10953,363
12443,363
9040,363
8637,363
17278,363
10216,363
17539,363
14244,363
12109,363
7322,363
12660,363
8133,363
19564,363
15616,363
17221,363
6383,363
13549,363
17334,364
16497,364
16907,364
14283,364
12494,364
5430,364
18640,364
8174,364
6703,364
11771,364
8497,364
12389,364
4979,364
13468,364
18295,364
9202,364
13788,364
74,365
287,365
240,365
387,365
284,365
28,365
9,365
327,365
333,365
132,365
7,365
462,365
243,365
122,365
427,365
77,365
496,365
399,365
135,365
15,365
12259,366
5126,366
7936,366
4859,366
7611,366
9239,366
4025,366
16409,366
12251,366
15635,366
10347,366
18295,367
7822,367
14283,367
17806,367
16907,367
15931,367
12607,367
18121,367
7293,367
13468,367
16354,367
17334,367
6703,367
11771,367
5430,367
12494,367
14134,367
12721,367
14639,367
9202,367
8497,367
11446,367
12389,367
16820,367
7207,367
11953,367
13788,367
18640,367
4979,367
17339,367
14757,367
8174,367
10337,367
13694,367
6105,367
16497,367
15847,367
6332,368
6995,368
14424,368
17442,368
8439,368
14285,368
14637,368
9663,368
7595,368
9859,368
12065,368
7888,368
13338,368
8626,368
7611,368
8445,368
12556,368
5955,368
18273,368
6296,368
18579,368
6116,368
9920,368
8451,368
12227,368
5215,368
7184,368
13281,368
19314,368
7783,368
18658,368
14396,368
5393,368
11677,368
17720,368
13400,368
19461,368
8778,368
15623,368
16521,368
19868,368
18803,368
18188,368
13923,368
7344,368
13230,368
16506,368
7252,368
5387,368
17913,368
14063,368
18979,368
18938,368
18116,368
7505,368
10613,368
15597,368
10117,368
13890,368
9004,368
17451,368
13201,368
15206,368
12942,368
15038,368
11834,368
15015,368
5153,368
11748,368
16518,368
16314,368
5432,368
16141,368
10520,368
8849,368
9402,368
17235,368
15057,368
16529,368
11387,368
14796,368
13381,368
5830,368
12688,368
6057,368
11017,368
6742,368
10015,368
10572,368
16915,368
16876,368
16273,368
15052,368
9826,368
10886,368
13634,368
14876,368
11139,368
17362,368
8561,368
19716,369
14436,369
12316,369
8186,369
17162,369
16303,369
5682,369
4799,369
14303,369
9137,369
9963,369
6386,369
16187,369
10951,369
15671,369
19340,369
12946,369
12671,369
16783,369
19752,369
10299,370
17334,372
16497,372
18640,372
6703,372
7207,372
8497,372
7822,372
4979,372
16354,372
7293,372
9202,372
12607,372
242,373
472,373
320,373
319,373
394,373
323,373
377,373
19,373
485,373
199,373
93,373
500,373
347,373
356,373
219,373
493,373
337,373
400,373
311,373
18425,374
13440,375
14327,375
14337,375
7152,375
7484,375
18103,375
10547,375
18748,375
5900,375
12546,375
14382,375
14755,375
12423,375
11533,375
16234,375
18116,375
16512,375
10829,375
18204,375
9284,375
12446,375
13201,375
18084,375
18136,375
11298,375
19031,375
15505,375
7183,375
12227,375
17362,375
12914,375
5113,375
10909,375
6612,375
19691,375
9721,375
12247,375
7533,375
19043,375
16337,375
15673,375
5914,375
8743,375
11581,375
8647,375
5153,375
14990,375
13199,375
19908,375
16580,375
7922,375
18730,375
11067,375
18268,375
18141,375
9102,375
11906,375
6496,375
16141,375
13664,375
10214,375
15038,375
17877,375
14886,375
19267,375
9785,375
8187,375
16480,375
9249,375
7900,375
17235,375
19068,375
8228,375
10835,375
9902,375
11903,375
16687,375
6915,375
262,376
468,376
65,376
267,376
253,376
463,376
431,376
207,376
170,376
274,376
381,376
180,376
208,376
356,376
456,376
231,376
298,376
27,376
3943,377
13004,377
7846,377
519,377
3850,377
10568,377
15486,377
2009,377
13931,377
18493,377
2474,377
10580,377
15870,377
7198,378
16196,379
11104,379
12808,379
18047,379
11031,379
9323,380
4765,380
18842,380
13255,380
11859,380
10023,380
7130,380
17834,380
9584,380
17670,380
12392,380
5132,380
11858,380
12729,382
7282,382
5822,382
5177,382
19532,382
362,383
347,383
466,383
384,383
285,383
214,383
397,383
92,383
367,383
107,383
300,383
182,383
87,383
312,383
81,383
9202,384
4979,384
5430,384
7293,384
13694,384
15847,384
17334,384
12607,384
12494,384
14639,384
13788,384
17806,384
13468,384
6703,384
11446,384
16907,384
14757,384
8174,384
6105,384
7822,384
7207,384
18640,384
8497,384
16354,384
16820,384
12721,384
11771,384
17339,384
14283,384
18121,384
14134,384
15931,384
10337,384
16497,384
11953,384
12389,384
18295,384
462,385
14623,386
13813,386
13705,386
18711,386
5646,386
7765,386
17014,386
10660,386
11732,386
17174,386
11082,386
17732,386
4962,386
7793,386
11540,386
14499,386
6304,386
5108,386
18380,386
11075,386
5999,387
19636,388
19786,388
978,388
5015,388
5293,388
9210,388
2581,388
15880,388
9467,388
16367,388
803,388
4169,388
6910,388
9287,388
13724,388
17600,388
9735,388
149,388
1226,388
11086,388
5762,388
11862,388
132,388
7407,388
8234,388
4438,388
8306,388
793,388
16190,388
7091,388
278,388
7500,388
7678,388
2759,388
1528,388
4034,388
5998,388
2078,388
8242,388
1139,388
6498,388
12244,388
14997,388
11144,388
13784,388
12481,388
3626,388
13179,388
2842,388
11976,388
3099,388
2750,388
4055,388
17091,388
11505,388
15376,388
1518,388
3068,388
15119,389
17430,389
11362,389
15082,389
17569,389
15308,389
18561,389
5997,389
19811,389
7747,389
15615,389
12912,389
5099,389
9507,389
5931,389
17815,389
10690,389
5021,389
6241,389
8984,389
6364,390
17019,390
7703,390
18641,390
5247,390
12139,390
10154,390
10380,390
5548,390
9824,390
10183,390
7871,390
7393,390
9143,390
6317,390
15531,390
8552,390
8742,390
6885,390
5650,390
4798,390
5931,390
18349,390
7085,390
16704,390
15503,390
16462,390
14320,390
17638,390
4769,390
8434,390
15258,390
11396,390
16752,390
14090,390
13574,390
11769,390
11319,390
15331,390
18920,390
6643,390
8640,390
12728,390
5072,390
6782,390
18027,390
10326,390
6561,390
15762,390
19613,390
10945,390
17911,390
15227,390
13813,390
7366,390
8488,390
8517,390
7802,390
18284,390
7259,390
8585,390
18183,390
13053,390
7148,390
18790,390
15540,390
17735,390
14935,390
11747,390
15308,390
19999,390
11157,391
15290,391
3336,391
2168,391
7637,391
7848,391
7467,391
17865,391
9699,391
128,392
293,392
269,392
394,392
258,392
188,392
86,392
87,392
326,392
185,392
296,392
483,392
248,392
104,392
351,392
282,392
274,392
309,392
353,392
489,392
113,392
4,392
485,392
354,392
377,392
156,392
332,392
225,392
61,392
20,392
201,392
101,392
478,392
271,392
265,392
35,392
476,392
432,392
400,392
240,392
360,392
391,392
79,392
205,392
450,392
34,392
163,392
64,392
206,392
40,392
262,392
375,392
401,392
358,392
131,392
152,392
49,392
346,392
167,392
213,392
10,392
88,392
11565,393
16686,393
13724,393
9624,393
6796,393
18966,393
12691,393
12554,393
15678,393
11010,393
11599,393
8184,393
16952,393
9565,393
18318,393
6321,393
10155,393
18223,394
14302,395
7783,395
11288,395
14346,395
9714,395
15626,395
9450,395
10023,396
11771,397
5020,398
12867,398
16299,398
18874,398
7314,398
18888,399
11456,399
9898,399
9523,399
7796,399
19732,399
11611,399
18489,399
9922,399
19718,399
14842,399
17202,399
7686,399
6285,399
18678,399
7207,400
13468,400
18295,400
8497,400
15931,400
17334,400
16354,400
17806,400
6105,400
11771,400
15847,400
6703,400
17339,400
18121,400
14283,400
9202,400
14757,400
7293,400
16907,400
14639,400
11953,400
12494,400
14134,400
10337,400
8174,400
5430,400
18640,400
11446,400
12607,400
12721,400
13788,400
13694,400
16820,400
16497,400
7822,400
4979,400
12389,400
6558,401
9692,401
15505,401
17828,401
8998,401
8663,401
16392,401
19406,401
12429,401
13235,401
12697,401
9545,401
12024,401
11201,401
15680,401
7427,402
18772,402
13102,402
6302,402
10588,402
13793,402
12600,402
10463,402
14842,402
18935,402
4348,402
19272,403
12460,404
3087,405
9985,405
19576,405
1129,405
2085,405
2276,405
3187,405
1058,405
5623,406
15531,406
8395,406
19186,406
5974,406
5063,406
7970,406
15562,406
11742,406
18436,406
18615,406
5637,406
15615,406
8286,406
4870,406
17979,408
18445,408
19937,408
6790,408
14020,408
10539,408
14353,408
5115,408
6008,408
5072,408
16145,408
5536,408
16791,409
19779,409
14278,409
15001,409
5571,409
19296,409
11327,409
19996,409
15160,409
8631,409
17018,410
16418,410
5532,410
6889,410
10223,410
19034,410
19004,410
7176,410
15056,410
16537,410
19416,410
9755,410
18665,410
13184,410
7000,410
6941,410
11741,410
14990,410
18956,410
10795,411
5391,412
13332,412
5074,412
15127,412
15046,412
7923,412
17444,412
8144,412
5353,412
19512,412
11640,414
8979,414
5277,414
5364,414
9426,414
15914,414
12790,414
14072,414
17867,414
8736,414
11844,414
7094,414
16708,414
10773,414
14485,415
8792,415
9037,415
15067,415
10079,415
9808,415
11765,415
6282,417
11819,417
13277,417
18135,417
7265,417
10839,417
15914,417
9032,417
12038,417
73,418
470,418
65,418
5,418
413,418
402,418
208,418
445,418
414,418
86,418
351,418
433,418
127,418
387,418
241,418
134,418
2074,419
2209,419
1521,419
834,419
3466,419
2366,419
14578,419
19766,419
1516,419
1916,419
3186,419
1402,419
2669,419
13657,419
5589,419
614,419
16615,419
2963,419
15122,419
6936,419
19263,419
6024,419
12560,419
12647,419
12245,419
15162,419
782,419
17988,419
1811,419
641,419
3022,419
19576,419
2130,419
2467,419
13040,419
13974,419
3478,419
14612,419
1958,419
14371,419
640,419
1296,419
12425,419
1214,419
12106,419
862,419
3254,419
14277,419
1982,419
3475,419
2676,419
3153,419
18838,419
15183,419
3174,419
16191,419
1422,419
1372,419
14013,419
2501,419
1391,419
14131,419
1066,419
3122,419
2425,419
3380,419
1863,419
3261,419
2954,419
10147,419
1630,419
1514,419
12450,419
3409,419
543,419
820,419
5995,420
19975,420
10762,420
4971,420
11321,420
18026,420
6711,420
7321,420
7189,420
17248,420
7636,420
19515,420
5234,420
14145,420
7567,420
4959,420
16807,420
13643,421
12009,421
14980,421
5566,421
4776,421
11106,421
10004,421
11958,421
9312,421
5571,421
15160,421
17776,422
5121,422
12245,422
13216,422
6961,422
14257,422
13036,422
18815,422
15836,422
4167,422
14090,422
14829,422
12591,422
5371,422
6248,422
9604,422
5783,422
588,422
15797,422
8205,422
19134,422
14083,422
3174,422
6508,422
19655,422
16914,422
1210,422
1975,422
2741,422
19525,422
17330,422
7659,422
1095,422
10006,422
8304,422
11185,422
12314,422
4818,422
11917,422
7117,422
10288,422
2833,422
11285,422
1509,422
1685,422
4315,422
9819,422
4524,422
17591,422
13383,422
6145,422
19517,422
13525,422
4761,422
9386,422
10244,422
18176,422
14398,422
957,422
8947,422
1552,422
10463,422
18128,422
14767,422
15233,422
14571,422
15467,422
12953,422
11187,422
239,422
7079,422
8674,422
2690,422
2756,422
7485,422
13125,422
6463,422
16122,422
10249,422
14206,422
7405,422
2256,422
1804,422
15643,422
10276,422
19759,422
11249,423
7726,424
16354,425
7822,425
5430,425
6703,425
12721,425
16497,425
7293,425
12607,425
10337,425
11446,425
15931,425
6105,425
13788,425
11710,426
11026,426
9447,426
3032,426
2549,426
3260,426
1620,426
15842,426
679,426
1491,426
817,426
1671,426
1367,426
13591,426
853,426
1484,426
9496,427
10273,427
10390,427
19999,427
8573,427
12816,427
7325,427
16073,427
9513,427
18836,427
7765,427
10945,427
8136,427
15435,427
9230,427
5032,427
15793,427
16657,427
5536,427
11599,429
17863,429
9417,429
9117,429
11167,429
10287,429
8139,429
11743,429
18964,429
5935,429
15607,429
14438,429
16026,429
15437,429
9728,429
19862,429
6508,429
11624,429
15936,429
11799,429
18895,429
4950,429
17326,429
8528,429
14497,429
8847,429
12539,429
10607,429
13124,429
4883,429
18092,429
17999,429
17428,429
10784,429
6384,429
8515,429
12149,429
13330,429
19793,429
6557,429
6181,429
17062,429
5808,429
12612,429
10763,429
10178,429
6285,429
11008,429
7919,429
19731,429
8151,429
6321,429
9928,429
9898,429
19715,429
19507,429
19624,429
8755,429
6611,429
10194,429
11619,429
6358,429
16318,429
5569,429
11816,429
4852,429
17370,429
10080,429
7873,429
16847,429
16621,429
7150,429
12463,429
14630,429
9725,429
5844,429
19739,429
11456,429
14860,429
10497,429
5439,429
11233,429
8484,429
6940,429
13380,429
19778,429
19561,429
14058,429
13955,429
15138,429
5747,429
13909,429
16504,429
15163,429
12494,430
14922,431
15615,431
19060,431
17104,431
18836,431
6432,431
18018,431
6888,431
12682,431
6833,431
11980,431
11953,432
7207,432
17334,432
9202,432
15847,432
18121,432
8174,432
17339,432
16907,432
14134,432
17806,432
7293,432
18640,433
13694,433
12607,433
12721,433
12389,433
7293,433
4979,433
15931,433
10337,433
11953,433
16907,433
17334,433
14757,433
6703,433
6105,433
11446,433
16497,433
14639,433
12494,433
16354,433
18121,433
7207,433
8174,433
5430,433
14134,433
18295,433
17806,433
7822,433
17339,433
8497,433
11771,433
16820,433
13468,433
14283,433
9202,433
13788,433
15847,433
14163,435
884,435
2080,435
7005,435
2125,435
16963,435
693,435
855,435
10868,435
3065,435
2212,435
1177,435
535,435
14394,435
831,435
19150,436
11888,436
14679,436
19651,436
5389,436
8473,436
17367,436
9347,436
18383,436
5865,436
5818,436
4809,436
7013,436
17341,436
10023,436
17727,436
13169,436
10176,437
10126,437
17278,437
10113,437
14453,437
13775,437
15369,437
18635,437
17028,437
12412,437
17949,438
15116,438
11308,438
17143,438
15624,438
14221,438
6544,438
16225,438
19218,438
17034,438
17627,438
18077,438
17985,438
12195,438
12982,438
9584,438
16783,438
18590,438
18710,438
8870,438
18020,438
12846,438
5142,438
5597,438
13510,438
14338,438
13543,438
19316,438
7281,438
18778,438
18022,438
4904,438
17555,438
6204,438
14491,438
18693,438
17106,438
14046,438
13812,438
11129,438
14683,438
17895,438
5415,438
19395,438
10327,438
14121,438
16525,438
4840,438
8200,438
9391,438
13457,438
8796,438
14279,438
9754,438
7628,438
16970,438
19377,438
7588,438
9287,438
5956,438
8399,438
15942,438
15558,438
13916,438
13978,438
8712,438
18397,438
12979,438
19775,438
16671,438
12946,438
11888,438
19450,438
13985,438
10669,438
9083,438
16112,438
11615,438
19889,438
9321,438
18099,438
17027,438
6079,438
11096,438
5975,438
19914,438
13365,438
8164,438
13652,438
14950,438
17589,440
4083,440
14753,440
3207,440
1466,440
19283,440
2063,440
1263,440
15130,440
15689,440
10417,440
65,440
2853,440
3109,440
17275,440
18062,440
16838,440
15994,440
2186,440
14666,440
16265,440
12735,440
10891,440
10513,440
5744,440
9852,440
15195,440
18962,440
17601,440
16510,440
9917,440
14641,440
7669,440
5334,440
4441,440
17005,440
13492,440
9659,440
18991,440
3691,440
6823,440
6343,440
13805,440
18440,440
2520,440
19733,440
5292,440
19021,440
19888,440
12867,440
16754,440
3590,440
2181,440
7149,440
992,440
7692,440
13012,440
15221,440
952,440
16184,440
16260,440
7534,440
14733,440
19006,440
8959,440
19490,440
19892,440
5078,440
18536,440
8844,440
10815,440
4161,440
671,440
16597,440
19027,440
10495,440
9045,440
7874,440
1755,440
7934,440
7379,440
10385,440
283,441
357,441
329,441
487,441
177,441
15,441
395,441
34,441
414,441
336,441
19992,442
19424,442
12535,442
10312,442
19962,442
18219,442
8604,442
15879,442
8255,442
16579,442
17994,442
15767,442
18787,442
16813,442
9841,442
9202,443
6703,443
16820,443
16354,443
13788,443
281,444
18726,445
14738,445
14996,445
15895,445
8750,445
5795,445
12077,445
15884,445
6711,445
15403,445
9248,445
16133,446
18010,446
6750,446
19350,446
18092,446
12858,446
10041,446
12609,446
5944,446
4780,446
9614,446
11271,446
17017,446
15979,446
6075,446
10784,446
12933,446
13754,446
7610,446
18529,446
14421,446
16959,446
6503,446
14621,446
7771,446
10163,446
6932,446
19644,446
11611,446
18626,446
16127,446
18105,446
9852,446
12412,446
11302,446
14080,446
10471,446
16147,446
11763,446
9728,446
6329,446
17977,446
15905,446
13594,446
19647,446
12959,446
12029,446
6160,446
8265,446
7223,446
17224,446
8816,446
6198,446
8620,446
8151,446
14445,446
19739,446
6255,446
12481,446
12819,446
18961,446
11521,446
8575,446
8834,446
14920,446
8515,446
14438,446
13422,446
16044,446
14842,446
8841,446
10219,446
6344,446
12078,446
16195,446
11999,446
5209,446
7564,446
7842,446
20000,446
15846,446
12725,446
6252,446
5481,446
18932,446
9556,446
8142,446
8569,446
16833,446
19479,446
12660,446
15654,446
19133,446
16749,446
17863,446
19564,446
11348,446
17769,446
16827,446
13087,448
19210,448
12302,448
11891,448
12981,448
18057,448
11682,448
16625,448
17757,448
16134,448
17371,448
17696,448
15164,448
7385,448
8595,448
6558,448
8336,449
6096,449
13548,449
15541,449
10803,449
9087,449
16715,449
8793,449
12680,449
8460,449
5814,449
11983,450
12946,450
8758,450
10046,450
16812,450
19710,450
12760,450
17118,450
10677,450
14107,450
13929,450
16478,450
16667,450
16413,450
294,451
383,451
389,451
414,451
183,451
94,451
285,451
5,451
488,451
223,451
18,451
47,451
207,451
205,451
257,451
426,451
208,451
348,451
75,451
339,451
322,451
14,451
186,451
403,451
254,451
499,451
37,451
206,451
102,451
315,451
125,451
142,451
466,451
127,451
347,451
30,451
479,451
188,451
139,451
500,451
391,451
146,451
366,451
365,451
461,451
376,451
64,451
440,451
122,451
281,451
35,451
361,451
406,451
367,451
486,451
478,451
62,451
268,451
133,451
297,451
184,451
278,451
498,451
253,451
28,451
457,451
317,451
298,451
95,451
65,451
84,451
443,451
237,451
197,451
171,451
54,451
283,451
114,451
112,451
66,451
473,451
1025,452
5213,452
11933,452
2561,452
669,452
2681,452
6720,452
19989,453
9170,456
19512,456
15805,456
14944,456
15005,456
19808,456
7103,456
12339,456
1722,457
3294,457
1773,457
1364,457
1783,457
632,457
792,457
15697,457
18638,457
824,457
3215,457
11760,457
1570,457
3161,457
19455,457
1051,457
1875,457
2664,457
1223,457
2245,457
11885,458
11202,458
11257,458
15126,458
13976,458
17889,459
6463,459
12281,459
9160,459
10233,459
18367,459
18434,459
12839,459
5200,459
8462,459
13127,459
7889,459
19986,459
5940,459
13843,459
8505,459
18857,459
5599,459
12705,459
6401,459
18368,459
9136,459
15057,459
15962,459
5185,459
18696,459
8994,459
10110,459
18908,459
6010,459
18240,459
14337,459
13440,459
14984,459
5511,459
11007,459
6011,459
10350,459
19908,459
8188,459
7326,459
14613,459
8555,459
16670,459
7434,459
12101,459
19034,459
16479,459
17618,459
16273,459
19405,459
17675,459
4884,459
18364,459
13068,459
11268,459
14999,459
18126,459
8650,459
15543,459
15514,459
13024,459
10973,459
7274,459
9676,459
13912,459
13305,459
16076,459
18006,459
13489,459
14259,459
5873,459
18583,459
8876,459
18059,459
6424,459
13533,459
10647,459
19844,459
17720,459
6171,459
8807,459
13770,459
19893,459
11311,459
7791,459
18692,459
6753,459
6336,459
18263,459
17657,459
9859,459
11288,460
16801,460
17540,460
9193,460
10416,460
9721,460
15459,460
9878,460
13305,460
15368,460
12343,460
15962,460
9959,460
5837,460
13641,460
14452,460
14302,460
17267,460
19406,460
13827,460
10317,460
5066,460
6958,460
17415,460
8849,460
10909,460
17018,460
11376,460
7188,460
17420,460
15064,460
5246,460
13890,460
16944,460
14644,460
6158,460
15994,460
7386,460
12513,460
11682,460
8062,460
9927,460
18073,460
8394,460
14665,460
11748,460
17890,460
8664,460
9549,460
4779,460
5422,460
8686,460
13202,460
19031,460
10063,460
17362,460
6680,460
18803,460
6080,460
15648,460
19416,460
11711,460
16100,460
13276,460
9785,460
6474,460
7263,460
5395,460
18341,460
15023,460
19854,460
17618,460
14864,460
5534,460
10214,460
9687,460
10852,460
14715,460
10455,460
18453,460
18707,460
6662,460
16464,460
16456,460
15808,460
17260,460
18554,461
16493,461
18934,461
7827,461
7962,461
13191,461
14538,461
7346,461
13030,463
9149,463
17911,463
10530,463
18228,463
14922,463
18836,463
13389,463
14858,463
15412,463
16715,463
18506,463
7747,463
13598,463
12204,463
13416,463
13727,463
14144,463
5108,463
12139,463
15308,463
10998,463
7694,463
16688,463
9880,463
8718,463
7259,463
13018,463
10410,463
10660,463
4880,463
15531,463
12066,463
8573,463
19622,463
6310,463
15199,463
13278,463
7703,463
19848,463
16663,463
18957,463
9365,463
5895,463
11865,463
14473,463
8782,463
15256,463
5033,463
10671,463
18018,463
13414,463
19040,463
10326,464
8901,465
10058,465
6918,465
13702,465
3487,465
16114,465
5177,466
17224,467
5461,468
10796,468
740,468
17071,468
19583,468
8366,468
13257,468
4928,468
13659,468
16676,468
2203,468
809,468
12182,468
17504,469
19943,469
13888,469
4968,469
5326,469
13863,470
5540,470
6273,470
11807,470
18641,470
14973,470
7689,470
11396,470
17019,470
14177,470
15698,470
18724,470
4836,470
18985,470
17915,470
9720,470
11405,470
10919,470
12203,470
3288,471
1598,471
1835,471
11127,471
1903,471
566,471
2249,471
19839,471
5248,471
1718,471
16131,471
790,471
1707,471
3401,471
12615,471
17264,471
5213,471
597,471
9498,471
1692,471
2804,471
16103,471
3318,471
6588,471
2839,471
1014,471
10395,471
13074,471
1998,471
2957,471
14669,471
3195,471
2840,471
1940,471
5412,471
2707,471
2887,471
1201,471
12159,471
935,471
972,471
2691,471
17483,471
2780,471
2808,471
3373,471
3038,471
506,471
2684,471
2175,471
17365,471
2513,471
1222,471
1860,471
19633,471
1901,471
2494,471
19343,471
3121,471
5065,471
2999,471
1753,471
3191,471
2480,471
2483,471
4797,471
826,471
2890,471
1095,471
6015,472
11654,472
19270,472
12862,472
18043,472
14954,472
14865,472
14172,472
16666,472
8879,472
7743,472
19012,472
7324,472
17723,472
9406,472
8134,472
1560,473
2970,473
1067,473
1375,473
3124,473
19191,473
1428,473
19913,474
11888,474
16413,474
10235,474
16999,474
9508,474
12974,474
7364,474
11517,474
12968,476
7710,476
9625,476
5256,476
5893,476
7089,476
14714,477
13277,477
12720,477
11041,477
19399,477
15954,477
11205,477
7473,477
10968,477
16293,477
8488,478
12073,478
14043,478
12816,478
10998,478
5960,478
6009,478
18487,478
7818,478
15412,478
6827,478
6395,478
16647,478
16294,478
5485,478
12918,478
14847,478
16354,479
19415,480
17280,480
7740,480
19908,480
15428,480
17508,480
18857,480
12348,480
15751,480
11264,480
5352,480
10879,480
17053,480
11196,480
14596,480
4734,480
9396,480
13827,480
13556,480
9855,480
10520,480
11646,480
15262,480
19662,480
7446,480
11820,480
12241,480
14715,480
15876,480
19440,480
17474,480
16100,480
16598,480
15519,480
18550,480
4957,480
7915,480
8435,480
5006,480
7122,480
7922,480
6930,480
18582,480
15843,480
10736,480
6826,480
16085,480
16271,480
4822,480
4825,480
18116,480
10831,480
14264,480
10548,480
10368,480
6562,480
4865,480
11651,480
12282,480
18835,480
11201,480
13141,480
13875,480
8559,480
18082,480
5114,480
9836,480
14594,480
9714,480
7853,480
11542,480
8203,480
11772,480
6974,480
7118,480
13230,480
18059,480
9663,480
8587,480
7611,480
9286,480
12278,480
19585,480
6693,480
16201,480
8605,480
7900,480
10852,480
8512,480
6699,480
13201,480
10915,480
13145,480
7749,480
17720,480
6465,480
10483,480
6558,480
18841,480
5543,480
10155,483
16442,483
17316,483
18245,483
18390,483
9349,483
19441,483
5728,483
8841,483
18654,483
11375,483
18629,483
11991,483
10906,483
12881,483
4913,483
10553,483
19213,483
5433,483
14955,484
13822,484
5031,484
15835,484
19536,484
12028,484
19224,484
8758,484
10593,484
12372,484
17162,484
17522,484
12414,484
10612,484
17240,484
13298,484
19027,484
17071,485
5593,485
19487,485
19149,485
7638,485
5020,485
18823,485
6911,485
6038,485
15483,485
13346,485
11983,485
13972,485
12392,485
17079,485
5150,485
16862,485
7431,485
16119,485
15474,485
14038,487
19332,487
11688,487
4842,487
16719,487
10716,487
17950,487
7359,487
16023,487
6198,487
7269,487
17745,487
19961,488
10550,488
16073,488
5719,488
8593,488
7120,488
19181,488
16055,488
5726,488
11061,489
13879,490
15264,490
18204,490
16506,490
15784,490
16444,490
5959,490
17181,490
14875,490
7374,490
6832,490
16932,490
19198,490
10290,490
17048,490
16509,491
13712,491
18086,491
16123,491
15667,491
9651,491
8997,491
9749,491
8395,491
18296,491
9939,491
5675,491
9171,491
19759,491
17551,492
5957,492
8993,492
19542,492
5572,492
6155,492
16821,492
9270,492
15654,492
8698,492
7070,492
4842,492
17113,492
9536,492
8629,492
12706,492
7633,492
16023,492
6358,492
2167,493
3224,493
2898,493
12483,493
2409,493
1100,493
2880,493
19259,493
1569,493
2635,493
3017,493
2900,493
11392,493
9988,493
2852,493
2543,493
3391,493
3108,493
1920,493
802,493
1529,493
566,493
3319,493
1757,493
2698,493
2036,493
11687,493
1712,493
1008,493
17752,493
1979,493
754,493
2688,493
15794,493
1421,493
16942,493
11874,493
1744,493
3261,493
4856,493
889,493
2825,493
17557,493
768,493
2019,493
667,493
2075,493
1158,493
2671,493
1553,493
2994,493
10394,493
2406,493
2395,493
1312,493
2004,493
16327,493
1326,493
10185,493
1456,493
19829,493
850,493
2776,493
783,493
3419,493
3121,493
17831,493
532,493
5002,493
3243,493
11761,493
1911,493
2102,493
2529,493
2826,494
3311,495
1020,495
2736,495
1112,495
17499,495
19692,495
9452,495
2461,495
3470,495
1830,495
3066,495
19096,495
728,495
14552,495
3446,495
1471,495
2397,495
3145,495
19121,495
1562,495
2839,495
2726,495
1002,495
12453,495
3100,495
1311,495
19852,495
9988,495
2463,495
3299,495
12468,495
2954,495
2783,495
2084,495
720,495
16443,495
3070,495
669,495
2344,495
14812,495
18302,495
2506,495
18495,495
2749,495
1006,495
3337,495
1591,495
1134,495
566,495
740,495
3335,495
976,495
665,495
3135,495
2251,495
1699,495
1655,495
8747,495
2646,495
1089,495
3098,495
16943,495
12254,495
2350,495
2872,495
13568,495
763,495
1621,495
1895,495
2641,495
18447,495
2494,495
729,495
13101,495
2854,495
2983,495
1879,495
13437,495
1044,495
6123,495
2052,495
13466,495
2169,495
13355,495
2318,495
11020,495
5535,495
3381,495
9843,496
8561,496
18263,496
16100,496
5141,496
12247,496
9249,496
19608,496
19072,496
10831,496
18605,496
8489,496
17177,496
14527,496
8827,497
4853,497
18027,497
7788,497
19227,497
12504,497
15401,497
4823,497
17325,497
19593,497
9332,499
18262,499
9915,499
12204,499
18630,499
7139,499
19310,499
13273,499
10420,499
18296,499
16759,499
8227,499
9901,499
14224,499
7723,499
9643,499
11159,499
13323,499
11420,499
11128,499
11251,499
15020,499
12346,499
10343,499
16955,499
8364,499
14473,499
19092,499
5997,499
8013,499
13952,499
18701,499
16137,499
9410,499
13915,499
11220,499
16746,499
15279,499
10999,499
14322,499
8336,499
13712,499
15732,499
16945,499
17067,499
15791,499
15762,499
16953,499
7846,499
17090,499
18137,499
478,500
54,500
34,500
452,500
404,500
89,500
171,500
84,500
487,500
389,500
409,500
419,500
213,500
469,500
